1   400   300   .0053910000           0           0            0
2   400   300   .0101130000           .0000000052           .0000721110            .0000509901
1   400   300   .0054135000           .0000000005           .0000223606            .0000158113
2   400   300   .0101620000           .0000000025           .0000500000            .0000353553
