#C  Rx    Ry       FPS_MEAN         VAR       ST_DEV      ST_ERR     
1   400   300   231.8218012000 .1976696405 .4446005403 .1988314061
2   400   300   120.7519132000 .6468434247 .8042657674 .3596785855
3   400   300   81.9910800000 .0213264207 .1460356829 .0653091428
